YEAR,TEAM,SEED,CONF,KADJ EM,KADJ O,KADJ D,KADJ T,BADJ EM,BADJ O,BADJ D,BARTHAG,EFG%,EFG%D,FTR,FTRD,TOV%,TOV%D,OREB%,DREB%,2PT%,2PT%D,3PT%,3PT%D,2PTR,3PTR,EXP,TALENT,AVG HGT,EFF HGT,PPPO,PPPD,WAB,ELITE SOS,BADJ T,ROUNDS_WON,RELATIVE RATING,KILLSHOTS PER GAME,KILL SHOTS CONCEDED PER GAME,KILLSHOTS MARGIN,ROSTER RANK,INJURY RANK,NET RPI,ELO,B POWER,Q1 W,Q2 W,Q1 PLUS Q2 W,Q3 Q4 L,RESUME,R SCORE,SEED_DIVERGENCE,COACH,COACH_PREMIUM
2014,Colorado,8,P12,12.4727,107.9,95.4275,65.097,12.3,108.0,95.7,0.801,48.5,49.3,48.4,30.6,19.4,18.1,34.3,74.0,48.7,46.9,32.0,35.7,69.8,30.2,0.938,65.69,77.977,80.724,1.043,1.0,2.4,28.422,67.0,0.0,10.75864436,,,,,,34,45,60.0,5,4,9,1,36,83.2,-4,Tad Boyle,-1.4
2014,Oklahoma St.,9,B12,21.5328,115.772,94.2393,66.9981,21.9,116.4,94.5,0.917,52.8,46.0,49.4,40.0,14.7,20.0,27.7,67.8,51.5,44.8,36.8,32.2,65.8,34.2,1.626,69.881,76.211,79.092,1.133,0.974,1.4,28.791,69.0,0.0,17.9076855,,,,,,45,55,16.0,4,4,8,1,45,77.9,5,Travis Ford,-3.2
2014,Pittsburgh,9,ACC,21.5198,116.412,94.8924,62.7245,22.7,117.1,94.4,0.923,50.9,46.8,46.0,37.0,16.5,19.2,37.7,71.2,50.0,45.3,35.6,33.1,73.2,26.8,1.508,74.729,77.463,80.125,1.133,0.975,4.1,27.298,64.1,1.0,20.03486711,,,,,,39,30,17.0,2,5,7,0,61,83.7,4,Jamie Dixon,-6.3
2014,Kansas St.,9,B12,14.3949,108.305,93.9099,63.6653,15.1,108.1,93.0,0.849,49.0,45.4,40.8,45.5,18.5,18.8,35.0,67.0,48.4,46.0,33.4,29.4,67.7,32.3,1.513,59.93,76.486,79.344,1.048,0.988,0.5,28.247,64.9,0.0,12.14181375,,,,,,51,63,46.0,7,2,9,2,18,66.6,-2,Bruce Weber,-2.7
2014,George Washington,9,A10,14.2297,110.212,95.9821,65.8095,13.9,110.1,96.2,0.825,51.6,47.0,46.7,33.5,19.0,19.6,34.8,69.0,50.2,47.0,36.9,31.4,71.4,28.6,1.769,27.304,78.002,81.176,1.073,0.977,3.2,24.145,67.4,0.0,10.2201248,,,,,,29,31,48.0,4,7,11,0,25,94.8,-2,Mike Lonergan,-0.6
2014,Stanford,10,P12,15.9959,113.435,97.4392,65.271,14.7,112.5,97.8,0.834,51.9,48.3,44.6,37.0,16.8,17.0,29.5,72.0,50.3,45.8,37.1,35.5,70.7,29.3,2.423,73.42,78.449,81.725,1.091,1.019,1.1,28.957,67.3,2.0,14.21142793,,,,,,41,48,34.0,5,2,7,1,33,81.4,1,Johnny Dawkins,1.8
2014,Arizona St.,10,P12,15.3941,110.175,94.7808,67.6129,14.4,109.9,95.5,0.834,52.3,46.0,42.0,37.0,16.3,17.1,24.2,69.9,48.9,45.0,38.6,32.4,62.5,37.5,1.901,30.871,77.424,81.727,1.067,0.98,1.2,27.225,69.3,0.0,12.23547918,,,,,,44,58,37.0,4,5,9,2,43,68.2,1,Herb Sendek,-0.7
2014,BYU,10,WCC,14.7544,114.713,99.9591,71.172,13.8,114.2,100.4,0.815,51.0,49.0,47.6,36.0,15.3,16.7,35.0,71.4,49.5,47.8,37.3,34.1,77.8,22.2,1.425,40.749,77.861,81.298,1.125,1.036,0.6,24.303,73.1,0.0,13.39219063,,,,,,31,37,44.0,3,5,8,4,51,70.8,0,Dave Rose,-1.9
2014,Saint Joseph's,10,A10,13.0273,111.261,98.2332,64.4393,15.1,112.9,97.8,0.839,53.9,47.6,43.4,30.6,18.7,15.4,29.5,72.4,52.0,46.1,38.0,33.7,63.2,36.8,2.138,38.758,77.351,79.922,1.078,1.013,2.1,22.509,65.9,0.0,11.24693432,,,,,,32,24,55.0,6,4,10,1,19,92.5,-2,Phil Martelli,-1.0
2014,Tennessee,11,SEC,21.7438,115.185,93.4414,62.0374,22.6,116.2,93.6,0.923,49.3,45.9,41.3,33.1,17.2,17.2,39.7,72.4,49.2,43.9,33.0,34.0,69.4,30.6,2.051,70.938,78.128,79.914,1.116,0.972,0.4,27.83,63.4,2.0,18.35348902,,,,,,42,44,14.0,3,4,7,4,55,58.0,7,Cuonzo Martin,-1.5
2014,Iowa,11,B10,21.0299,120.152,99.1218,69.1598,22.9,120.8,97.9,0.918,51.3,47.3,45.8,34.8,16.1,19.0,38.1,71.1,50.7,47.0,35.3,32.0,72.5,27.5,1.876,58.577,78.862,82.007,1.154,0.987,1.2,30.549,71.2,,18.95169489,,,,,,56,76,20.0,5,1,6,2,37,48.5,6,Fran Mccaffery,-1.7
2014,Providence,11,BE,14.7367,114.031,99.2945,63.2914,13.7,113.2,99.5,0.815,48.1,48.9,41.9,34.3,17.3,16.4,35.4,70.0,46.0,48.7,35.0,32.9,68.3,31.7,2.052,43.138,78.576,82.069,1.088,1.034,1.2,27.234,65.0,0.0,13.28858596,,,,,,40,40,45.0,3,5,8,2,42,74.1,1,Ed Cooley,-2.1
2014,Nebraska,11,B10,13.1363,108.82,95.6836,64.698,12.6,108.6,96.0,0.805,48.3,47.7,42.8,43.1,16.7,19.0,26.1,71.1,47.1,47.6,33.9,31.9,66.7,33.3,1.362,46.368,77.264,80.08,1.026,0.994,1.3,31.541,66.3,0.0,9.877780936,,,,,,48,46,54.0,4,2,6,3,34,68.7,0,Tim Miles,-1.3
2014,Dayton,11,A10,12.9838,113.694,100.71,63.8792,12.6,113.2,100.6,0.795,52.6,49.4,41.3,43.2,18.1,19.1,34.9,71.4,50.7,48.5,37.8,34.3,68.4,31.6,1.645,40.971,76.824,79.839,1.109,1.022,0.6,21.556,65.4,3.0,10.54299431,,,,,,43,42,56.0,4,6,10,3,32,68.3,-1,Archie Miller,0.9
2014,Harvard,12,Ivy,17.3178,112.027,94.7095,64.1253,16.3,111.4,95.1,0.861,52.3,46.1,47.7,36.5,17.6,21.4,32.6,71.1,49.9,44.8,38.9,32.6,71.8,28.2,2.089,23.108,76.561,79.025,1.119,0.934,2.2,13.951,65.5,1.0,15.23888135,,,,,,46,23,32.0,0,2,2,2,121,15.8,4,Tommy Amaker,0.6
2014,Xavier,12,BE,15.0151,113.691,98.6757,64.4463,13.5,112.6,99.1,0.813,51.9,49.1,42.0,39.8,18.7,17.0,34.1,71.2,51.5,46.8,35.4,35.4,72.9,27.1,1.471,63.684,77.028,80.797,1.09,1.025,1.4,29.174,66.0,,12.80375267,,,,,,47,60,40.0,4,5,9,3,35,70.5,3,Chris Mack,0.0
2014,North Dakota St.,12,Sum,12.5832,116.004,103.42,63.0184,9.9,114.8,104.9,0.738,55.0,50.1,41.7,40.5,15.5,17.4,31.4,72.6,56.0,46.8,34.9,37.5,72.9,27.1,2.313,6.109,77.811,79.784,1.166,1.053,0.2,14.3,64.5,1.0,13.45454688,,,,,,35,32,59.0,0,3,3,3,110,5.0,0,Saul Phillips,0.3
2014,Stephen F. Austin,12,Slnd,10.7884,111.44,100.651,61.7091,10.2,110.8,100.6,0.752,52.4,50.2,40.1,52.5,16.8,24.4,38.5,70.7,52.3,49.5,35.2,34.8,64.2,35.8,1.924,0.2,75.226,77.879,1.16,0.964,1.7,7.349,63.8,1.0,10.3656759,,,,,,52,20,70.0,0,1,1,1,127,5.2,-1,Brad Underwood,-2.2
2014,North Carolina St.,12,ACC,10.5467,113.205,102.658,64.734,11.6,113.2,101.6,0.776,49.8,47.4,36.4,43.1,15.9,17.5,34.7,63.8,51.3,47.1,30.3,32.0,74.2,25.8,1.062,63.363,78.164,81.597,1.08,1.06,0.6,29.638,66.5,0.0,9.957210964,,,,,,55,57,73.0,3,3,6,2,57,17.2,-1,Mark Gottfried,1.4
2014,New Mexico St.,13,WAC,10.6331,112.746,102.113,65.3613,10.0,112.1,102.1,0.746,53.5,44.4,54.8,33.7,18.8,16.1,37.9,66.8,53.2,42.8,36.2,33.1,73.2,26.8,1.917,18.464,77.679,83.537,1.137,1.001,-2.3,13.619,67.1,0.0,9.057026449,,,,,,72,71,71.0,1,0,1,5,113,0.1,0,Marvin Menzies,-1.3
2014,Manhattan,13,MAAC,9.55527,106.544,96.9886,68.0296,9.0,106.4,97.4,0.734,50.8,45.6,55.9,52.5,19.7,21.8,34.8,66.9,48.9,44.2,36.7,32.7,68.7,31.3,1.91,5.007,76.377,79.125,1.075,0.973,-0.5,12.444,69.7,0.0,8.440945691,,,,,,60,41,77.0,0,5,5,5,116,0.5,0,Steve Masiello,-0.2
2014,Tulsa,13,CUSA,9.33939,105.972,96.6323,67.1059,8.8,106.1,97.3,0.73,49.3,46.3,47.8,48.3,16.5,20.4,30.1,70.6,49.6,42.9,32.5,35.3,68.3,31.7,1.345,7.721,76.546,79.581,1.055,0.973,-3.6,17.432,68.5,0.0,8.606519046,,,,,,73,50,79.0,1,4,5,5,104,0.1,-1,Danny Manning,-0.2
2014,Delaware,13,CAA,5.78601,111.299,105.513,70.5569,5.0,110.9,105.9,0.63,50.6,49.1,43.2,37.8,13.5,16.7,29.5,67.3,49.9,49.5,34.5,32.1,65.6,34.4,2.094,10.393,76.369,78.844,1.118,1.057,-1.4,15.098,72.4,0.0,4.633231514,,,,,,65,54,109.0,0,1,1,3,133,0.0,-2,Monte Ross,-0.2
2014,North Carolina Central,14,MEAC,8.29208,107.276,98.9836,62.708,6.9,106.2,99.3,0.684,50.2,43.4,50.8,45.3,17.4,24.0,35.4,67.2,50.8,42.2,32.6,30.3,70.6,29.4,2.526,2.483,76.001,78.463,1.106,0.907,-0.6,10.219,64.3,0.0,8.371582995,,,,,,99,53,89.0,0,1,1,2,139,0.0,0,Levelle Moton,-0.2
2014,Mercer,14,ASun,7.46633,108.78,101.313,63.9334,7.4,108.4,101.0,0.693,53.9,46.5,37.3,41.6,17.8,19.2,32.6,69.9,51.3,46.8,38.8,30.6,62.8,37.2,2.56,2.917,77.465,80.095,1.126,0.984,-2.8,11.039,65.4,1.0,7.799833003,,,,,,81,75,98.0,0,1,1,5,138,0.0,0,Bob Hoffman,0.8
2014,Louisiana Lafayette,14,SB,5.08877,109.939,104.85,68.8604,6.0,110.9,104.9,0.655,51.9,50.1,44.9,44.1,19.1,18.7,36.7,67.9,49.9,50.3,37.4,33.0,67.7,32.3,1.864,7.218,75.913,78.53,1.1,1.05,-3.8,16.225,70.2,0.0,2.975617295,,,,,,90,82,114.0,0,2,2,6,158,0.0,-1,Bob Marlin,-0.4
2014,Western Michigan,14,MAC,4.41973,106.443,102.024,65.2493,2.9,105.0,102.1,0.58,52.4,47.3,51.7,34.9,20.9,18.5,31.4,68.4,54.1,47.6,33.0,31.2,65.0,35.0,1.641,9.135,77.081,79.638,1.067,1.007,-2.9,12.19,67.0,0.0,2.555865342,,,,,,66,62,124.0,2,6,8,5,72,0.2,-1,Steve Hawkins,-0.2
2014,American,15,Pat,5.87548,103.925,98.0491,59.8927,5.0,103.5,98.5,0.639,56.3,45.9,34.9,41.2,22.9,19.9,27.0,70.1,55.7,45.4,38.2,31.3,64.4,35.6,1.72,0.727,76.437,79.768,1.047,0.96,-5.5,13.329,61.4,0.0,5.245178918,,,,,,118,107,107.0,0,2,2,8,179,0.0,1,Mike Brennan,-0.1
2014,Eastern Kentucky,15,OVC,3.01993,111.315,108.295,64.6059,3.3,111.0,107.7,0.586,57.0,55.5,43.7,55.3,16.0,24.2,23.0,66.6,56.2,56.1,38.6,36.3,56.1,43.9,2.504,1.4,75.772,78.32,1.149,1.068,-3.3,12.669,66.1,0.0,4.458837169,,,,,,97,85,137.0,0,2,2,5,150,0.0,0,Jeff Neubauer,-0.1
2014,Milwaukee,15,Horz,0.3633,104.63,104.266,65.9973,0.0,104.5,104.5,0.5,49.6,49.2,45.5,36.9,20.0,18.5,28.6,68.9,49.8,50.0,33.0,31.6,59.3,40.7,1.98,6.6,76.747,80.421,1.03,1.038,-6.1,13.476,67.8,0.0,-2.516326976,,,,,,131,114,163.0,0,2,2,9,202,0.0,-1,Rob Jeter,-0.1
2014,Wofford,15,SC,-2.02301,100.924,102.947,60.7578,-3.1,100.1,103.2,0.413,49.2,49.3,33.9,40.0,16.4,19.7,31.2,70.9,47.3,49.6,35.9,32.5,70.5,29.5,1.295,1.02,75.689,78.545,1.043,1.007,-6.5,12.999,62.2,0.0,0.178373535,,,,,,153,146,191.0,0,0,0,7,191,0.0,-1,Mike Young,-2.1
2014,Weber St.,16,BSky,-0.49027,106.025,106.516,63.2017,-1.4,105.2,106.6,0.462,54.8,47.4,50.0,35.1,19.1,13.6,28.0,71.3,52.2,46.7,39.4,33.1,62.7,37.3,1.609,6.732,77.16,80.619,1.105,1.048,-6.9,9.596,64.4,0.0,0.964994395,,,,,,149,145,170.0,0,0,0,9,224,0.0,0,Randy Rahe,-0.1
2014,Cal Poly,16,BW,-0.59937,103.247,103.846,58.8564,-1.1,103.0,104.1,0.47,46.3,49.1,33.0,42.9,14.8,17.9,30.8,67.0,44.1,48.3,33.5,34.0,64.9,35.1,1.814,3.745,76.193,79.591,1.022,1.067,-10.7,19.389,60.3,0.0,-0.991426838,,,,,,208,213,172.0,0,0,0,14,232,0.0,0,Joe Callero,0.0
2014,Albany,16,AE,-1.71363,102.179,103.893,61.7185,-1.9,102.2,104.1,0.447,48.7,48.2,42.5,29.2,19.8,18.7,32.4,70.8,46.6,45.6,36.4,35.2,73.6,26.4,2.191,0.235,76.803,80.133,1.035,1.001,-8.6,10.783,63.2,0.0,-0.628011116,,,,,,185,152,187.0,0,0,0,13,242,0.0,0,Will Brown,-0.3
2014,Mount St. Mary's,16,NEC,-3.75021,107.491,111.241,68.4474,-4.2,107.5,111.7,0.392,51.7,53.4,37.3,34.4,17.0,18.8,28.3,66.9,50.4,54.3,35.6,33.6,57.2,42.8,1.746,2.524,76.317,79.325,1.077,1.101,-9.4,14.292,70.0,,-3.397197471,,,,,,189,164,207.0,0,0,0,12,269,0.0,0,Jamion Christian,0.0
2014,Coastal Carolina,16,BSth,-5.97261,97.0064,102.979,65.898,-5.2,97.3,102.5,0.355,47.9,47.2,38.9,39.1,20.4,18.5,34.8,70.1,47.9,46.5,32.0,32.1,68.9,31.1,1.413,3.527,76.7,79.554,1.019,0.997,-7.7,9.213,67.6,0.0,-4.104751678,,,,,,196,150,236.0,0,0,0,7,205,0.0,0,Cliff Ellis,0.0
2014,Texas Southern,16,SWAC,-6.75033,106.018,112.768,65.8018,-6.2,106.6,112.8,0.343,51.6,49.9,49.5,29.4,19.2,15.8,33.5,68.9,50.6,48.5,35.9,35.5,67.6,32.4,2.628,14.806,76.437,80.175,1.091,1.06,-9.7,8.739,67.6,,-4.500479392,,,,,,239,178,248.0,0,0,0,12,287,0.0,0,Mike Davis,-0.1
2015,Kentucky,1,SEC,37.4333,121.27,83.8367,61.9696,35.5,119.0,83.5,0.983,51.8,39.7,43.8,31.6,16.4,21.8,40.4,68.4,51.5,39.1,35.0,27.4,71.9,28.1,0.732,95.498,79.292,83.308,1.16,0.836,13.1,27.097,63.5,4.0,33.90287541,,,,,,1,1,1.0,11,11,22,0,3,100.0,0,John Calipari,9.8
2015,Wisconsin,1,B10,33.5251,126.815,93.2904,58.0767,34.3,126.4,92.1,0.974,54.6,46.7,35.6,21.1,12.4,16.7,31.9,76.3,55.1,44.0,35.7,36.0,63.0,37.0,2.077,67.699,79.203,82.389,1.205,0.94,11.4,30.284,59.3,5.0,30.97253616,,,,,,4,3,2.0,9,10,19,1,6,100.0,0,Bo Ryan,3.2
2015,Villanova,1,BE,30.9562,122.473,91.5163,63.8347,29.3,120.7,91.4,0.961,55.3,45.5,42.4,30.3,16.6,21.7,32.7,68.9,53.1,45.2,38.9,30.8,57.0,43.0,1.885,67.053,77.403,79.912,1.163,0.929,11.3,27.643,64.8,1.0,28.04874468,,,,,,2,2,4.0,13,4,17,0,5,100.0,0,Jay Wright,3.9
2015,Duke,1,ACC,29.3074,124.253,94.9453,65.6368,31.5,124.6,93.1,0.966,56.9,47.4,40.2,24.9,16.8,18.7,37.4,69.9,56.3,47.1,38.6,32.0,65.5,34.5,1.062,95.491,77.534,81.331,1.202,0.978,10.7,33.93,66.8,6.0,28.95173472,,,,,,6,5,6.0,11,6,17,0,4,99.9,-1,Mike Krzyzewski,-0.1
2015,Arizona,2,P12,32.3143,118.227,85.9123,65.5943,29.0,115.5,86.5,0.965,53.6,44.3,47.1,36.3,16.7,21.1,34.1,77.7,53.4,42.0,36.0,32.8,74.2,25.8,1.481,82.563,77.836,81.471,1.14,0.874,9.0,24.455,66.9,3.0,34.2954324,,,,,,5,4,3.0,9,9,18,3,10,99.9,1,Sean Miller,1.3
2015,Virginia,2,ACC,30.8885,115.318,84.4292,57.5332,29.9,113.2,83.3,0.972,51.2,41.7,34.2,27.9,16.1,18.1,34.0,75.7,50.1,39.5,36.1,30.3,72.7,27.3,1.652,73.465,78.344,80.638,1.108,0.861,10.0,30.179,58.3,1.0,26.38446643,,,,,,7,7,5.0,8,5,13,0,9,99.9,0,Tony Bennett,-7.1
2015,Gonzaga,2,WCC,28.9239,121.92,92.9958,64.2083,27.5,120.4,92.9,0.952,58.4,43.6,39.1,31.6,16.3,17.6,33.9,71.4,57.1,41.4,40.8,32.3,67.9,32.1,2.111,61.37,78.235,82.716,1.2,0.937,7.8,20.733,65.1,3.0,24.90968778,,,,,,8,6,7.0,6,3,9,0,23,99.9,0,Mark Few,4.7
2015,Kansas,2,B12,23.7421,114.271,90.5293,66.6617,22.3,113.3,91.0,0.926,49.3,44.4,43.0,33.6,19.1,17.5,34.9,68.2,46.5,43.5,37.5,30.9,71.7,28.3,0.974,83.717,77.516,80.336,1.062,0.964,9.0,37.228,67.3,1.0,21.31661586,,,,,,3,12,12.0,12,6,18,0,1,99.9,-1,Bill Self,-3.7
2015,Oklahoma,3,B12,24.1001,111.785,87.6854,66.9861,22.7,110.0,87.3,0.935,49.4,43.7,32.7,28.9,17.7,20.2,30.9,68.5,48.4,42.4,34.3,30.9,66.4,33.6,1.824,58.549,76.85,80.051,1.048,0.914,4.5,33.364,68.1,2.0,20.28135992,,,,,,18,20,9.0,12,0,12,2,7,99.7,0,Lon Kruger,-1.0
2015,Notre Dame,3,ACC,24.0703,124.623,100.552,63.2851,24.6,124.4,99.8,0.927,58.6,48.1,37.1,23.3,14.4,17.4,28.1,68.4,58.4,47.4,39.2,32.9,61.4,38.6,1.767,78.911,77.249,79.308,1.213,1.01,8.6,30.379,64.1,3.0,22.99924499,,,,,,16,8,10.0,7,4,11,0,11,99.7,0,Mike Brey,-1.0
2015,Baylor,3,B12,23.4796,117.192,93.7123,61.2742,23.0,115.8,92.8,0.927,49.8,45.8,38.8,32.4,19.6,19.6,41.8,68.3,46.0,46.5,38.2,29.8,66.8,33.2,1.871,33.696,76.311,79.972,1.095,0.956,5.0,31.828,62.2,0.0,20.5876364,,,,,,10,18,13.0,8,4,12,0,8,99.8,-1,Scott Drew,-0.8
2015,Iowa St.,3,B12,23.031,120.166,97.135,69.3108,21.4,118.1,96.7,0.909,54.7,47.9,37.4,24.3,15.8,18.5,28.5,70.8,54.7,45.4,36.6,35.2,63.2,36.8,1.984,43.965,77.31,79.241,1.122,0.992,7.1,33.687,69.9,0.0,20.46905425,,,,,,9,10,14.0,13,3,16,1,2,99.8,-1,Fred Hoiberg,-1.7
2015,North Carolina,4,ACC,23.7959,117.921,94.1249,69.0232,26.7,118.4,91.7,0.95,51.4,45.3,34.7,37.6,18.2,17.8,39.9,69.5,51.3,45.7,34.5,29.8,77.4,22.6,1.309,89.438,77.336,80.84,1.114,0.978,6.5,38.128,70.2,2.0,24.23797734,,,,,,11,17,11.0,7,4,11,0,13,99.7,1,Roy Williams,5.3
2015,Louisville,4,ACC,20.4245,108.601,88.176,64.8006,21.3,107.9,86.6,0.926,47.8,43.4,38.8,34.7,17.8,21.8,35.1,69.1,48.9,43.3,30.4,29.3,67.4,32.6,1.458,79.783,76.847,81.129,1.041,0.895,5.8,32.346,66.0,3.0,22.27748652,,,,,,21,22,19.0,3,6,9,0,30,98.9,-1,Rick Pitino,2.6
2015,Georgetown,4,BE,19.5694,113.166,93.597,63.7582,18.3,111.5,93.2,0.887,50.9,46.6,44.1,43.9,19.2,20.6,34.3,68.7,50.4,42.7,34.7,35.9,68.4,31.6,1.639,84.19,78.19,81.023,1.076,0.984,3.8,32.914,64.7,1.0,16.65253833,,,,,,25,29,22.0,4,4,8,0,36,97.6,-2,John Thompson Iii,0.0
2015,Maryland,4,B10,16.1924,111.125,94.9328,63.7514,16.0,109.9,93.9,0.859,50.9,45.4,44.5,27.9,18.4,17.3,29.2,69.6,47.8,44.6,37.2,31.2,61.8,38.2,1.54,69.338,78.33,81.059,1.065,0.969,6.9,29.027,64.6,1.0,14.62761262,,,,,,13,14,33.0,5,5,10,0,15,99.5,-5,Mark Turgeon,-0.7
2015,Utah,5,P12,26.9035,116.433,89.5299,60.3923,26.2,115.1,88.9,0.951,55.6,42.7,42.8,34.5,17.8,18.3,31.3,71.9,52.8,40.9,40.2,31.6,62.2,37.8,1.554,27.543,77.76,81.657,1.139,0.909,3.7,27.56,61.5,2.0,23.67022384,,,,,,19,24,8.0,3,4,7,1,45,98.0,3,Larry Krystkowiak,0.0
2015,Northern Iowa,5,MVC,20.9503,115.17,94.2192,58.014,21.8,114.0,92.2,0.92,56.2,45.1,40.2,26.7,18.0,19.3,26.9,73.1,53.9,43.8,39.7,31.6,60.0,40.0,2.165,47.901,76.839,79.397,1.12,0.93,5.4,17.742,58.5,1.0,19.19458562,,,,,,14,9,17.0,3,5,8,1,41,99.4,0,Ben Jacobson,1.1
2015,West Virginia,5,B12,18.7531,113.252,94.4993,67.9793,17.6,110.5,92.9,0.88,46.6,52.6,40.4,55.9,18.7,28.2,40.9,68.9,45.9,51.6,31.9,36.5,66.2,33.8,1.361,49.102,76.541,80.267,1.061,0.959,4.1,29.931,69.1,2.0,14.18545304,,,,,,24,28,23.0,7,3,10,0,17,98.9,-1,Bob Huggins,-0.2
2015,Arkansas,5,SEC,16.9767,114.941,97.964,69.1346,16.3,113.3,97.0,0.857,50.2,48.6,37.3,38.5,16.6,22.6,35.6,65.8,49.1,46.6,35.0,35.3,68.9,31.1,1.74,61.527,77.545,80.425,1.102,0.991,3.8,25.539,70.1,1.0,16.23031135,,,,,,20,15,29.0,4,8,12,1,27,98.3,-3,Mike Anderson,0.2
2015,Butler,6,BE,19.6267,110.554,90.9269,63.0408,18.8,108.5,89.7,0.899,49.1,46.9,40.5,33.3,17.4,19.3,35.5,75.1,47.2,47.3,35.8,30.6,71.0,29.0,1.934,52.49,76.992,79.349,1.065,0.937,3.5,31.075,64.1,1.0,16.39132739,,,,,,31,35,21.0,6,2,8,0,18,98.0,0,Chris Holtmann,-1.2
2015,Xavier,6,BE,18.6517,115.283,96.6313,65.1714,18.8,115.0,96.2,0.886,53.0,50.2,38.1,34.4,18.0,19.2,31.3,72.9,53.4,48.9,34.9,35.0,67.2,32.8,1.566,55.641,77.273,81.0,1.094,1.006,1.4,30.82,66.0,2.0,15.37528248,,,,,,30,36,24.0,8,3,11,4,12,97.1,0,Chris Mack,0.0
2015,SMU,6,Amer,18.0372,113.524,95.4867,62.8424,16.7,111.2,94.5,0.867,52.4,45.5,44.1,31.2,19.7,20.0,36.9,70.7,51.9,43.1,36.0,32.2,77.1,22.9,1.991,51.046,77.458,81.48,1.098,0.945,3.1,20.21,63.7,0.0,18.1529504,,,,,,12,13,26.0,5,8,13,0,25,98.8,-1,Larry Brown,-1.1
2015,Providence,6,BE,17.5673,112.954,95.3871,64.8656,17.8,111.8,94.0,0.88,48.6,48.1,41.6,38.5,17.9,19.7,35.3,70.5,49.4,47.0,31.0,33.3,71.6,28.4,1.423,63.346,78.609,82.241,1.061,0.99,3.7,33.586,65.8,0.0,14.01169951,,,,,,22,34,28.0,6,7,13,3,16,98.7,-1,Ed Cooley,-2.1
2015,Wichita St.,7,MVC,21.6555,114.962,93.3065,61.4547,22.4,114.1,91.7,0.925,50.7,45.2,35.4,36.8,15.2,21.6,34.8,73.0,48.9,42.5,35.9,34.4,64.7,35.3,1.835,11.93,75.619,78.755,1.117,0.908,4.2,18.668,62.2,2.0,19.59632996,,,,,,17,11,15.0,2,5,7,0,46,98.5,3,Gregg Marshall,0.2
2015,Michigan St.,7,B10,20.9213,115.973,95.052,62.8407,22.2,114.8,92.6,0.922,53.8,45.7,31.9,37.7,17.9,17.0,34.6,74.0,51.6,44.1,38.6,32.3,65.3,34.7,1.848,62.703,76.178,79.412,1.106,0.976,3.1,31.101,64.1,4.0,20.21045341,,,,,,23,21,18.0,4,6,10,2,32,97.4,2,Tom Izzo,10.3
2015,Iowa,7,B10,18.251,113.359,95.1085,63.3054,20.5,113.1,92.6,0.909,47.8,45.1,39.6,29.2,17.4,19.3,35.8,69.5,46.9,43.1,33.2,32.4,69.3,30.7,2.113,58.944,78.765,82.25,1.07,0.954,2.1,30.508,64.6,1.0,17.85793808,,,,,,43,42,25.0,4,5,9,2,26,92.4,0,Fran Mccaffery,-1.7
2015,VCU,7,A10,16.5157,110.62,94.1043,66.5049,15.1,109.0,93.9,0.848,48.8,49.3,37.5,37.7,15.7,23.8,31.7,69.2,47.2,48.1,34.2,34.4,60.1,39.9,1.389,40.345,76.378,78.797,1.066,0.963,3.0,24.351,67.4,0.0,15.41144898,,,,,,15,23,31.0,6,8,14,2,20,98.8,-1,Shaka Smart,-5.0
2015,San Diego St.,8,MWC,16.2186,104.401,88.1829,59.9465,15.6,102.5,86.9,0.87,46.7,42.7,36.2,26.7,18.6,21.5,35.9,69.8,46.1,41.2,32.1,30.6,69.5,30.5,1.819,55.636,78.713,81.002,1.008,0.873,1.3,19.89,61.2,1.0,15.52101347,,,,,,26,26,32.0,4,3,7,2,37,94.5,0,Steve Fisher,0.0
2015,North Carolina St.,8,ACC,15.3629,114.001,98.6377,63.8463,16.0,113.3,97.3,0.852,49.6,45.5,36.1,34.1,16.2,15.4,34.1,69.5,47.4,43.6,36.1,33.2,67.6,32.4,1.343,79.763,77.566,80.29,1.084,1.008,1.1,32.14,64.9,2.0,14.21285584,,,,,,39,47,37.0,4,6,10,3,22,92.3,-1,Mark Gottfried,1.4
2015,Cincinnati,8,Amer,14.2488,108.353,94.1045,59.2099,13.9,106.4,92.5,0.833,50.4,44.5,37.8,25.4,21.3,20.3,37.3,68.3,50.5,42.0,33.3,32.9,69.4,30.6,1.474,58.388,77.594,80.399,1.037,0.919,-1.3,18.539,60.2,1.0,14.26846284,,,,,,37,56,41.0,6,2,8,3,24,66.7,-2,Mick Cronin,0.1
2015,Oregon,8,P12,13.1844,114.457,101.273,66.1195,13.1,112.6,99.5,0.806,52.1,47.8,29.5,35.3,17.0,16.8,30.6,68.3,50.6,46.8,36.7,33.3,66.1,33.9,1.384,54.645,76.753,79.134,1.09,1.032,3.0,26.458,66.9,1.0,10.92201264,,,,,,27,16,52.0,3,6,9,2,33,92.7,-4,Dana Altman,6.5
2015,Oklahoma St.,9,B12,16.1789,111.825,95.6458,62.7105,14.9,109.7,94.8,0.843,50.1,46.0,39.7,42.4,18.6,21.2,26.9,66.9,49.0,43.5,34.6,34.3,61.5,38.5,1.99,49.866,75.596,79.911,1.029,0.973,0.2,32.538,63.9,0.0,12.73742223,,,,,,49,79,34.0,6,2,8,2,19,62.0,0,Travis Ford,-3.2
